RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
2491,0.6319,2.68736,1,0,4.31,1307,2.7,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.36, 1.95, 1.32, 0.97, 0.76, 0.64]",6,0.6,1197,Turbo,1.5,0,0,0,0,0,1000,6500,48,240,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2492,0.615,3.144225,0,0,4.64,1480,2.735,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.99, 2.25, 1.42, 1.0, 0.82]",5,1.2,1597,NA,0,0,0,0,0,0,1000,6500,26.2,131,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2493,0.615,3.144225,0,0,4.36,1580,2.735,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.06, 1.36, 1.0, 0.82]",5,1,1597,NA,0,0,0,0,0,0,1000,6500,33.8,169,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2494,0.615,3.144225,0,0,4.36,1496,2.735,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.06, 1.36, 1.0, 0.82]",5,1.2,1597,NA,0,0,0,0,0,0,1000,6500,33.8,169,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2495,0.5831,2.35755,1,0,4.17,1035,2.43,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.33, 1.95, 1.29, 0.9, 0.73]",5,0.6,1392,NA,0,0,0,0,0,0,1000,6500,23.2,116,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2496,0.5831,2.35755,1,0,4.17,1052,2.43,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.06, 1.83, 1.21, 0.9, 0.76]",5,0.6,1392,NA,0,0,0,0,0,0,1000,6500,27.2,136,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2497,0.5831,2.35755,1,0,4.17,1057,2.43,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.06, 1.83, 1.21, 0.9, 0.76]",5,0.6,1597,NA,0,0,0,0,0,0,1000,6500,27.2,136,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2498,0.5831,2.35755,1,0,4.17,1038,2.43,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.06, 1.83, 1.21, 0.9, 0.76]",5,0.6,1597,NA,0,0,0,0,0,0,1000,6500,27.2,136,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2499,0.5831,2.35755,1,0,4.18,1106,2.43,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.06, 1.83, 1.29, 0.98, 0.76]",5,0.6,1597,NA,0,0,0,0,0,0,1000,6500,35.6,178,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2500,0.5961,2.35755,1,0,4.17,1077,2.43,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.29, 1.85, 1.27, 0.95, 0.8]",5,0.6,1597,NA,0,0,0,0,0,0,1000,6500,30,150,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2501,0.5831,2.5308,1,0,4.17,1076,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.33, 1.95, 1.29, 0.9, 0.76]",5,0.6,1597,NA,0,0,0,0,0,0,1000,6500,27.2,136,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2502,0.7185,2.9237,0,0,4.88,1671,2.65,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.25, 1.42, 1.0, 0.82]",5,1.2,2372,NA,0,0,0,0,0,0,1000,6500,35.4,177,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2503,0.7185,3.01815,0,0,4.38,1770,2.65,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.36, 1.49, 1.0, 0.86]",5,1.2,2960,NA,0,0,0,0,0,0,1000,6500,47.8,239,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2504,0.7185,3.01815,0,0,4.38,1790,2.65,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.06, 2.36, 1.49, 1.0, 0.86]",5,1.2,2960,NA,0,0,0,0,0,0,1000,6500,47.8,239,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2505,0.7354,3.21165,0,0,4.63,1630,2.45,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.25, 1.42, 1.0, 0.82]",5,1.2,2389,NA,0,0,0,0,0,0,1000,6500,38.2,191,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2506,0.7354,3.21165,0,0,4.63,1705,2.45,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.25, 1.42, 1.0, 0.82]",5,1.2,2389,NA,0,0,0,0,0,0,1000,6500,38.2,191,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2507,0.7354,3.131675,0,0,4.63,1620,2.45,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.59, 2.25, 1.42, 1.0, 0.82]",5,1.2,2389,NA,0,0,0,0,0,0,1000,6500,39.4,197,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2508,0.615,2.615385,1,0,3.73,1370,2.597,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.95, 1.32, 0.97, 0.76, 0.68]",6,0.6,1461,Turbo,0,0,0,0,0,0,1000,5000,48,240,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2509,0.5961,2.3576,1,0,3.74,1140,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1598,NA,0,0,0,0,0,0,1000,6500,25.6,128,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2510,0.5961,2.3576,1,0,3.74,1115,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.55, 2.14, 1.43, 1.12, 0.89]",5,1,1598,NA,0,0,0,0,0,0,1000,6500,25.6,128,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2511,0.5961,2.3576,1,0,3.74,1240,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 1.87, 1.23, 0.92, 0.74]",5,0.6,1598,NA,0,0,0,0,0,0,1000,6500,34,170,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2512,0.5961,2.302028,1,0,3.74,1205,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 1.88, 1.23, 0.92, 0.74]",5,0.6,1598,NA,0,0,0,0,0,0,1000,6500,33.6,168,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2513,0.5896,2.3576,1,0,3.72,1150,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.55, 1.95, 1.28, 0.89, 0.71]",5,0.6,1799,NA,0,0,0,0,0,0,1000,6500,34,170,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2514,0.5896,2.3632,1,0,4.18,1085,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1998,NA,0,0,0,0,0,0,1000,6500,20.6,103,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2515,0.5961,2.39136,1,0,3.74,1105,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1388,NA,0,0,0,0,0,0,1000,6500,25.6,128,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2516,0.5961,2.39136,1,0,3.55,1075,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1,1388,NA,0,0,0,0,0,0,1000,6500,29.6,148,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2517,0.5961,2.39136,1,0,3.74,1190,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.14, 1.48, 1.12, 0.89]",5,0.6,1598,NA,0,0,0,0,0,0,1000,6500,34,170,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2518,0.5961,2.3576,1,0,3.72,1050,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.55, 1.95, 1.28, 0.89, 0.71]",5,1.2,1598,NA,0,0,0,0,0,0,1000,6500,29,145,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2519,0.5961,2.39136,1,0,4.18,1000,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.55, 1.96, 1.3, 0.95, 0.76]",5,1.2,1388,NA,0,0,0,0,0,0,1000,6500,20.6,103,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2520,0.5961,2.5016,1,0,3.74,1140,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1598,NA,0,0,0,0,0,0,1000,6500,25.6,128,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2521,0.5961,2.5016,1,0,3.55,1110,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1598,NA,0,0,0,0,0,0,1000,6500,29.6,148,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2522,0.5961,2.5016,1,0,3.42,1185,2.517,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.55, 2.16, 1.48, 1.13, 0.89]",5,0.6,1598,NA,0,0,0,0,0,0,1000,6500,39.2,196,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2523,0.6114,2.37551,1,0,3.74,1260,2.606,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1796,NA,0,0,0,0,0,0,1000,6500,34,170,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2524,0.6114,2.37551,1,0,4.18,1180,2.606,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1,1796,NA,0,0,0,0,0,0,1000,6500,25.6,128,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2525,0.6146,2.435325,1,0,4.12,1230,2.606,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.81, 1.48, 1.0, 0.74]",4,1.2,1598,NA,0,0,0,0,0,0,1000,6500,30,150,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2526,0.6146,2.435325,1,0,3.74,1250,2.606,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1598,NA,0,0,0,0,0,0,1000,6500,34,170,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2527,0.615,2.435325,1,0,3.74,1280,2.606,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.14, 1.48, 1.12, 0.89]",5,0.35,1598,NA,0,0,0,0,0,0,1000,6500,37.6,188,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2528,0.6146,2.435325,1,0,4.18,1110,2.606,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 1.96, 1.31, 0.95, 0.76]",5,1.2,1199,NA,0,0,0,0,0,0,1000,6500,22,110,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2529,0.6146,2.58059,1,0,3.74,1190,2.611,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,1.2,1598,NA,0,0,0,0,0,0,1000,6500,25.6,128,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2530,0.6146,2.58059,1,0,4.12,1252,2.614,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.81, 1.48, 1.0, 0.74]",4,1.2,1598,NA,0,0,0,0,0,0,1000,6500,30,150,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2531,0.6146,2.58059,1,0,4.12,1290,2.614,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.81, 1.48, 1.0, 0.74]",4,1.2,1598,NA,0,0,0,0,0,0,1000,6500,34,170,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2532,0.615,2.58059,1,0,2.81,1305,2.614,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.67, 2.1, 1.39, 1.0]",4,1.2,1598,NA,0,0,0,0,0,0,1000,6500,37.6,188,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2533,0.6114,2.37551,1,0,3.74,1260,2.606,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.73, 2.14, 1.41, 1.12, 0.89]",5,0.6,1796,NA,0,0,0,0,0,0,1000,6500,34,170,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
2534,0.6114,2.37551,1,0,3.63,1365,2.606,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.58, 2.02, 1.35, 0.98, 0.79]",5,0.6,1796,NA,0,0,0,0,0,0,1000,6500,50,250,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
